ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición
24714,simple,BANP7,Bañera Chicco Con base y cambiador,1,0,visible,"Plegable, ","Precio de comparación $4900 Con base y cambiador, Chicco, Seminuevo sin detalle, Buena Condicion",,,taxable,,1,1,,0,0,,,,,0,,,1890,En casa > Baño > Bañeras,"Con base y cambiador, Polanco, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2021/12/BANP7-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/BANP71-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/BANP72-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/BANP73-1.jpg",,,,,,,,,0
24727,simple,CDVP16,Safety 1st Segundo piso,1,0,visible,"Sin Accesorios, No mecedora, ","Precio de comparación $2200 Segundo piso, Safety 1st, Seminuevo sin detalle,",,,taxable,,1,1,,0,0,,,,,0,,,1069.2,A dormir > Cunas de viaje,"Polanco, Segundo piso, Ver todo de a dormir",,"https://entrepequestienda.com/wp-content/uploads/2021/12/CDVP16-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/CDVP161-1.jpg",,,,,,,,,0
24858,simple,TYBA10,Radio Flayer Triciclo Grande,1,0,visible,Como nuevo,"Precio de comparación $2400 Triciclo Grande, Radio Flayer, Seminuevo sin detalle",,,taxable,,1,1,,0,0,,,,,0,,,1296,A pasear > Triciclos y bicicletas,"Anzures, Triciclo Grande, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2021/12/TYBA10-2.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/TYBA101-2.jpg",,,,,,,,,0
24870,simple,TYBA11,Chillafish Bicicleta de Equilibrio,1,0,visible,"Sin Ruedas Aux., ","Precio de comparación $1800 Bicicleta de Equilibrio, Chillafish, Seminuevo sin detalle",,,taxable,,1,1,,0,0,,,,,0,,,984.5,A pasear > Triciclos y bicicletas,"Anzures, Bicicleta de Equilibrio, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2021/12/TYBA11-2.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/TYBA111-2.jpg",,,,,,,,,0
25225,simple,GYTA6,Fisher Price Gimnasio Musical,1,0,visible,"Regular, ","Precio de comparación $880 Gimnasio Musical, Fisher Price, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,,,,,0,880,,434.5,A Jugar > Gimnasios y tapetes,"Anzures, Gimnasio Musical, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/12/GYTA6-1.jpg,,,,,,,,,0
25228,simple,ANDA5,Chicco Plegable,1,0,visible,"Con sonido ,","Precio de comparación $2500 Plegable, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,,,,,0,2500,,1350,A Jugar > Andaderas,"Plegable, Polanco, Ver todo de a jugar",,"https://entrepequestienda.com/wp-content/uploads/2021/12/ANDA5-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/ANDA51-1.jpg",,,,,,,,,0
25244,simple,TYBA14,Mini Glider Bicicleta de Equilibrio,1,0,visible,"Sin Ruedas Aux., ","Precio de comparación $1500 Bicicleta de Equilibrio, Mini Glider, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,,,,,0,1500,,825,A pasear > Triciclos y bicicletas,"Anzures, Bicicleta de Equilibrio, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2021/12/TYBA14-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/TYBA141-1.jpg",,,,,,,,,0
25247,simple,AUTA12,Evenflo Autoasientos 9-18 a 30 kg,1,0,visible,"Reclinable, Sistema Isofix, ","Precio de comparación $4500 Ajustable alturas, Autoasientos 9-18 a 30 kg, Evenflo, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,,,,,0,4500,,2430,A pasear > Autoasientos,"Anzures, Autoasientos 9-18 a 30 Kg, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2021/12/AUTA12-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/AUTA121-1.jpg",,,,,,,,,0
25250,simple,TYBA15,Apache Triciclo Grande,1,0,visible,"Regular, ","Precio de comparación $1100 Triciclo Grande, Apache, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,,,,,0,1100,,605,A pasear > Triciclos y bicicletas,"Anzures, Triciclo Grande, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2021/12/TYBA15-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/TYBA151-1.jpg",,,,,,,,,0
25257,simple,AUTA13,Graco Autoasientos 0-18 a 25 kg,1,0,visible,"Reclinable, Sistema Latch, ","Precio de comparación $4500 No ajustable alturas, Autoasientos 0-18 a 25 kg, Graco, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,,,,,0,4500,,2430,A pasear > Autoasientos,"Anzures, Autoasientos 0-18 a 25 Kg, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2021/12/AUTA13-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/AUTA131-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/AUTA132-1.jpg",,,,,,,,,0
25260,simple,AUTA14,Evenflo Autoasientos 9-18 a 30 kg,1,0,visible,"Reclinable, Sistema Isofix, ","Precio de comparación $6400 Ajustable alturas, Autoasientos 9-18 a 30 kg, Evenflo, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,,,,,0,6400,,3445.2,A pasear > Autoasientos,"Anzures, Autoasientos 9-18 a 30 Kg, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2021/12/AUTA14-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/AUTA141-1.jpg",,,,,,,,,0
25267,simple,CARA10,Britax Portabebé y Base,1,0,visible,"No 3en1, Reclinable, Sencilla, Travel System , ","Precio de comparación $12000 Tradicional, Portabebé y Base, Britax, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,,,,,0,12000,,6469.2,A pasear > Carriolas,"Anzures, Portabebé y Base, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2021/12/CARA10-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/CARA101-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/CARA102-1.jpg",,,,,,,,,0
25272,simple,CDVP17,Lullaby Chicco,1,0,visible,"Con caja de luz y sonidos, Mecedora, ","Precio de comparación $9800 Segundo piso, Chicco, Seminuevo sin detalle, Excelente Condicion",,,taxable,,1,1,,0,0,,,,,0,9800,,4266,A dormir > Cunas de viaje,"Polanco, Segundo piso, Ver todo de a dormir",,"https://entrepequestienda.com/wp-content/uploads/2021/12/CDVP17-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/CDVP171-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/CDVP172-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/CDVP173-1.jpg",,,,,,,,,0
25276,simple,CDVP18,Cuna de viaje Graco,1,0,visible,"Accesorios completos, No mecedora, ","Precio de comparación $7900 Segundo piso, Graco, Seminuevo sin detalle, Excelente condicion ",,,taxable,,1,1,,0,0,,,,,0,7900,,3769.2,A dormir > Cunas de viaje,"Polanco, Segundo piso, Ver todo de a dormir",,"https://entrepequestienda.com/wp-content/uploads/2021/12/CDVP18-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/CDVP181-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/CDVP182-1.jpg",,,,,,,,,0
25287,simple,SORP3,Scooter Mini Micro,1,0,visible,Sin información adicional,"Precio de comparación $3000 Scooter pequeño, General, Seminuevo sin detalle",,,taxable,,1,1,,0,0,,,,,0,3000,,1458,A pasear > Sobre ruedas,"Polanco, Scooter pequeño, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2021/12/SORP3-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/SORP31-1.jpg",,,,,,,,,0
25289,simple,CORP3,Corral Graco Colores,1,0,visible,"Cerrado, ","Precio de comparación $2900 Otro, Graco, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,,,,,0,2900,,1458,En casa > Corrales,"Otro, Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/12/CORP3-1.jpg,,,,,,,,,0
25293,simple,MCRP11,Montable Mecedora,1,0,visible,"Sin luz o sonido, Sin bastón, ","Precio de comparación $1500 Montable, General, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,,,,,0,1500,,742.5,A Jugar > Montables y correpasillos Bebé,"Montable, Polanco, Ver todo de a jugar",,"https://entrepequestienda.com/wp-content/uploads/2021/12/MCRP11-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/MCRP111-1.jpg, https://entrepequestienda.com/wp-content/uploads/2021/12/MCRP112-1.jpg",,,,,,,,,0
25299,simple,ACRP6,Juego de cuna estandar,1,0,visible,Juego de cuna estandar descripción corta,Juego de cuna estandar descripción,,,taxable,,1,1,,0,0,8,,,,0,1100,,490,"Accesorios Recámara, Accesorios Recámara, PRUEBA",PRUEBA,,"https://entrepequestienda.com/wp-content/uploads/2022/02/ACRP6-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/02/ACRP61-2.jpg, https://entrepequestienda.com/wp-content/uploads/2022/02/ACRP62-2.jpg",,,,,,,,,0
25377,simple,CDVA7,Chicco Completa,1,0,visible,Accesorios completos,"Precio de comparación $8300 Completa, Chicco, Seminuevo sin detalle, , Negro con gris",,,taxable,,1,1,,0,0,,,,,0,,,3942,A dormir > Cunas de viaje,"Anzures, Completa, Ver todo de a dormir",,"https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA7-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA71-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA72-1.jpg",,,,,,,,,0
25381,simple,CDVA8,Chicco Completa,1,0,visible,Accesorios completos,"Precio de comparación $8300 Completa, Chicco, Seminuevo sin detalle, , Cafe",,,taxable,,1,1,,0,0,,,,,0,,,3942,A dormir > Cunas de viaje,"Anzures, Completa, Ver todo de a dormir",,"https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA8-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA81-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA82-1.jpg",,,,,,,,,0
25385,simple,CDVA9,Chicco Segundo piso,1,0,visible,"Sin Accesorios, No mecedora, ","Precio de comparación $4200 Segundo piso, Chicco, Seminuevo sin detalle, , Gris",,,taxable,,1,1,,0,0,,,,,0,,,2025,A dormir > Cunas de viaje,"Anzures, Segundo piso, Ver todo de a dormir",,"https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA9-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA91-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA92-1.jpg",,,,,,,,,0
25389,simple,CDVA10,Chicco Segundo piso,1,0,visible,"Sin Accesorios, No mecedora, ","Precio de comparación $4200 Segundo piso, Chicco, Seminuevo sin detalle, , Verde",,,taxable,,1,1,,0,0,,,,,0,,,2025,A dormir > Cunas de viaje,"Anzures, Segundo piso, Ver todo de a dormir",,"https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA10-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA101-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA102-1.jpg",,,,,,,,,0
25394,simple,CDVA11,Prinsel Completa,1,0,visible,"Accesorios completos, , ","Precio de comparación $3600 Completa, Prinsel, Seminuevo sin detalle, ",,,taxable,,1,1,,0,0,,,,,0,,,1701,A dormir > Cunas de viaje,"Anzures, Completa, Ver todo de a dormir",,"https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA11-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA111-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA112-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVA113-1.jpg",,,,,,,,,0
25404,simple,CDVP22,Infanti Completa,1,0,visible,"Con Mosquitero, No mecedora, ","Precio de comparación $2450 Completa, Infanti, Seminuevo sin detalle, , Mickey",,,taxable,,1,1,,0,0,,,,,0,,,1188,A dormir > Cunas de viaje,"Completa, Polanco, Ver todo de a dormir",,"https://entrepequestienda.com/wp-content/uploads/2022/01/CDVP22-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVP221-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVP222-1.jpg",,,,,,,,,0
25425,simple,CDVP19,Graco,1,0,visible,Accesorios completos ,"Precio de comparación $2640 Segundo piso, Graco, Seminuevo sin detalle",,,taxable,,1,1,,0,0,,,,,0,,,1283.04,A dormir > Cunas de viaje,"Polanco, Segundo piso, Ver todo de a dormir",,"https://entrepequestienda.com/wp-content/uploads/2022/01/CDVP19-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVP191-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVP192-1.jpg",,,,,,,,,0
25430,simple,CDVP20,Ingenuity Segundo piso,1,0,visible,Excelente,"Precio de comparación $2400 Segundo piso, Ingenuity",,,taxable,,0,0,,0,0,,,,,0,,,1166.4,A dormir > Cunas de viaje,"Polanco, Segundo piso, Ver todo de a dormir",,"https://entrepequestienda.com/wp-content/uploads/2022/01/CDVP20-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVP201-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVP202-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVP203-1.jpg",,,,,,,,,0
25433,simple,CDVP21,Baby&Kids Segundo piso,1,0,visible,,"Precio de comparación $2200 Segundo piso, Baby&Kids, ",,,taxable,,1,1,,0,0,,,,,0,,,1069.2,A dormir > Cunas de viaje,"Polanco, Segundo piso, Ver todo de a dormir",,"https://entrepequestienda.com/wp-content/uploads/2022/01/CDVP21-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CDVP211-1.jpg",,,,,,,,,0
25522,simple,SPCP9,Infanti Silla alta Plegable,1,0,visible,"No Reclinable, Plegable, Charola desmontable, Otra,","Precio de comparaciÃ³n $760 Silla alta, Infanti, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,20,,,,0,760,,418,En casa > Hogar > Sillas para comer,"Polanco, Silla alta, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP9-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP91-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP92-1.jpg",,,,,,,,,0
25526,simple,SPCP10,Graco Silla alta Plegable,1,0,visible,"No Reclinable, Plegable, Charola desmontable, Fija ,","Precio de comparaciÃ³n $1480 Silla alta, Graco, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,28,,,,0,1480,,759,En casa > Hogar > Sillas para comer,"Polanco, Silla alta, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP10-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP101-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP102-1.jpg",,,,,,,,,0
25530,simple,SPCP11,Infanti Silla alta,1,0,visible,"No Reclinable, Plegable, Charola desmontable, Fija ,","Precio de comparaciÃ³n $1650 Silla alta, Infanti, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,25,,,,0,1650,,797.5,En casa > Hogar > Sillas para comer,"Polanco, Silla alta, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP11-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP111-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP112-1.jpg",,,,,,,,,0
25538,simple,SPCP13,General Silla Alta,1,0,visible,"No Reclinable, No Plegable, Fija , ","Precio de comparaciÃ³n $1780 Silla alta, General, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,35,,,,0,1780,,979,En casa > Hogar > Sillas para comer,"Polanco, Silla alta, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP13-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP131-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP132-1.jpg",,,,,,,,,0
25542,simple,SPCP14,Chicco Silla Alta,1,0,visible,"Reclinable, Plegable, Charola desmontable, Niveles de altura, ","Precio de comparaciÃ³n $2590 Silla alta, Chicco, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,40,,,,0,2590,,1285.2,En casa > Hogar > Sillas para comer,"Polanco, Silla alta, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP14-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP141-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP142-1.jpg",,,,,,,,,0
25546,simple,SPCP15,Graco Silla alta,1,0,visible,"No Reclinable, No Plegable, Charola desmontable, Fija , ","Precio de comparaciÃ³n $5000 Silla alta, Graco, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,45,,,,0,5000,,2149.2,En casa > Hogar > Sillas para comer,"Polanco, Silla alta, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP15-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP151-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP152-1.jpg",,,,,,,,,0
25551,simple,SPCP16,Silla Alta Peg Perego,1,0,visible,"Reclinable, Plegable, Charola desmontable, Niveles de altura, ","Precio de comparaciÃ³n $5500 Silla alta, General, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,40,,,,0,5500,,2376,En casa > Hogar > Sillas para comer,"Polanco, Silla alta, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP16-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP161-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP162-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP163-1.jpg",,,,,,,,,0
25555,simple,SPCP17,Chicco Silla alta,1,0,visible,"Reclinable, No Plegable, Charola desmontable, Niveles de altura, ","Precio de comparaciÃ³n $6800 Silla alta, Chicco, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,45,,,,0,6800,,3078,En casa > Hogar > Sillas para comer,"Polanco, Silla alta, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP17-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP171-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/SPCP172-1.jpg",,,,,,,,,0
25558,simple,HYAP6,Asiento para regadera,1,0,visible,Sin informaciÃ³n adicional,"Precio de comparaciÃ³n $900 Base baÃ±era, General, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,5,,,,0,900,,434.5,En casa > Baño > Higiene y accesorios,"Base baÃ±era, Polanco, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2022/01/HYAP6-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/HYAP61-1.jpg",,,,,,,,,0
25563,simple,TYBP12,Triciclo Itsmagical,1,0,visible,"Regular, ","Precio de comparaciÃ³n $1500 Triciclo PequeÃ±o, General, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,30,,,,0,1500,,825,A pasear > Triciclos y bicicletas,"Polanco, Triciclo PequeÃ±o, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2022/01/TYBP12-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/TYBP121-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/TYBP122-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/TYBP123-1.jpg",,,,,,,,,0
25567,simple,CARP8,Graco Doble,1,0,visible,"3 en 1, Reclinable, Doble, Travel System , ","Precio de comparaciÃ³n $4500 Gemelar Vertical, Doble, Graco, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,35,,,,0,4500,,2430,A pasear > Carriolas,"Doble, Polanco, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2022/01/CARP8-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CARP81-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CARP82-1.jpg",,,,,,,,,0
25571,simple,AUTP12,Safety 1st Autoasientos 9-18 a 30 kg,1,0,visible,"Reclinable, Sistema Latch, ","Precio de comparaciÃ³n $4700 No ajustable alturas, Autoasientos 9-18 a 30 kg, Safety 1st, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,30,,,,0,4700,,2538,A pasear > Autoasientos,"Autoasientos 9-18 a 30 Kg, Polanco, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2022/01/AUTP12-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/AUTP121-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/AUTP122-1.jpg",,,,,,,,,0
25576,simple,AUTP13,Britax Autoasientos 9-18 a 30 kg,1,0,visible,"Reclinable, Sistema Latch, ","Precio de comparaciÃ³n $4790 Ajustable alturas, Autoasientos 9-18 a 30 kg, Britax, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,40,,,,0,4790,,2586.6,A pasear > Autoasientos,"Autoasientos 9-18 a 30 Kg, Polanco, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2022/01/AUTP13-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/AUTP131-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/AUTP132-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/AUTP133-1.jpg",,,,,,,,,0
25580,simple,AUTP14,Chicco Autoasientos 9-18 a 30 kg,1,0,visible,"Reclinable, Sistema Isofix,","Precio de comparaciÃ³n $6500 Ajustable alturas, Autoasientos 9-18 a 30 kg, Chicco, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,38,,,,0,6500,,3645,A pasear > Autoasientos,"Autoasientos 9-18 a 30 Kg, Polanco, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2022/01/AUTP14-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/AUTP141-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/AUTP142-1.jpg",,,,,,,,,0
25585,simple,CARP9,Pegperego para correr Con portabebe,1,0,visible,"No 3en1, Reclinable, Sencilla, Travel System ,","Precio de comparaciÃ³n $9000 Para correr , Con portabebe Pegperego, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,45,,,,0,9000,,4849.2,A pasear > Carriolas,"Con portabebÃ©, Polanco, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2022/01/CARP9-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CARP91-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CARP92-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CARP93-1.jpg",,,,,,,,,0
25589,simple,CARP10,Nueva Mini Chicco Con portabebe y base,1,0,visible,"No 3en1, Reclinable, Sencilla, Travel System ,","Precio de comparaciÃ³n $9400 Ligera, Con portabebÃ©, Chicco, Nuevo, , Sin notas",,,taxable,,1,1,,0,0,50,,,,0,9400,,8586,A pasear > Carriolas,"Con portabebÃ©, Polanco, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2022/01/CARP10-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CARP101-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/CARP102-1.jpg",,,,,,,,,0
25701,simple,BANA8,Prinsel Tina,1,0,visible,"No plegable, ","Precio de comparación $510 Tina, Prinsel, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,6,,,,0,510,,253,En casa > Baño > Bañeras,"Anzures, Tina, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2022/01/BANA8-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/BANA81-1.jpg",,,,,,,,,0
25704,simple,BANA10,Prinsel Con base y cambiador,1,0,visible,"Plagable, ","Precio de comparación $1990 Con base y cambiador, Prinsel, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,50,,,,0,1990,,979,En casa > Baño > Bañeras,"Anzures, Con base y cambiador, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2022/01/BANA10-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/BANA101-1.jpg",,,,,,,,,0
25707,simple,BANA11,Chicco Con base y cambiador,1,0,visible,"Plegable, ","Precio de comparación $3665 Con base y cambiador, Chicco, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,50,,,,0,3665,,1782,En casa > Baño > Bañeras,"Anzures, Con base y cambiador, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2022/01/BANA11-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/BANA111-1.jpg",,,,,,,,,0
25711,simple,BANP8,Prinsel azul Con base y cambiador,1,0,visible,"PlEgable, ","Precio de comparación $1900 Con base y cambiador, Prinsel, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,25,,,,0,1900,,935,En casa > Baño > Bañeras,"Con base y cambiador, Polanco, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2022/01/BANP8-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/BANP81-1.jpg",,,,,,,,,0
25715,simple,BANP9,Prinsel Naranja Con base y cambiador,1,0,visible,"Plegable, ","Precio de comparación $2100 Con base y cambiador, Prinsel, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,30,,,,0,2100,,979,En casa > Baño > Bañeras,"Con base y cambiador, Polanco, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2022/01/BANP9-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/BANP91-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/BANP92-1.jpg",,,,,,,,,0
25719,simple,BANP10,Chicco Azul Con base y cambiador,1,0,visible,"Plegable, ","Precio de comparación $3900 Con base y cambiador, Chicco, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,35,,,,0,3900,,1890,En casa > Baño > Bañeras,"Con base y cambiador, Polanco, Ver todo de en casa",,"https://entrepequestienda.com/wp-content/uploads/2022/01/BANP10-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/BANP101-1.jpg, https://entrepequestienda.com/wp-content/uploads/2022/01/BANP102-1.jpg",,,,,,,,,0
